title,complex,address,price,price_per_mp,rooms,square_footage,floor_no,bathrooms,bedrooms
Cosmopolit Zenit – schița apartament cu 2 camere apartament camere de la 119.82m2 - Korter.ro,Cosmopolit Zenit,"str.Carpaților, 15-17, Brașov(Bloc A)",246849,2060,2,119.822,ETAJ CONTRACTAT30,0,0
Cosmopolit Zenit – schița apartament cu 3 camere apartament camere de la 280.78m2 - Korter.ro,Cosmopolit Zenit,"str.Carpaților, 15-17, Brașov(Bloc B)",555670,1979,3,280.782,ETAJ CONTRACTAT30,0,0
Cosmopolit Zenit – schița apartament cu 3 camere apartament camere de la 247.94m2 - Korter.ro,Cosmopolit Zenit,"str.Carpaților, 15-17, Brașov(Bloc A)",503895,2032,3,247.942,ETAJ CONTRACTAT30,0,0
Victory by Casa Nobel – schița apartament cu 3 camere apartament camere de la 72.35m2 - Korter.ro,Victory by Casa Nobel,"str.Nicolae Labiș, 33, Brașov(V7)",123000,1700,3,72.352,0,0,0
Noua Residence 2 – schița apartament cu 2 camere apartament camere de la 51.29m2 - Korter.ro,Noua Residence 2,"str.Calea București, 254, zona Dârste-Noua, Brașov(T1)",102844,2005,2,51.292,0,0,0
Uno Brașov – schița apartament cu 2 camere apartament camere de la 70.5m2 - Korter.ro,Uno Brașov,"str.Piatra Arsă, 1, Brașov(Bloc 6)",101249,1436,2,70.52,0,0,0
Victory by Casa Nobel – schița apartament cu 3 camere apartament camere de la 75.44m2 - Korter.ro,Victory by Casa Nobel,"str.Nicolae Labiș, 33, Brașov(V7)",123000,1630,3,75.442,0,0,0
Cosmopolit Zenit – schița apartament cu 3 camere apartament camere de la 107.87m2 - Korter.ro,Cosmopolit Zenit,"str.Carpaților, 15-17, Brașov(Bloc C)",177729,1648,3,107.872,ETAJ CONTRACTAT30,0,0
Vivamus Park Residence – schița apartament cu 4 camere apartament camere de la 142.1m2 - Korter.ro,Vivamus Park Residence,"str.Orizontului, 2, Brașov(Bloc 6)",163900,1153,4,142.12,0,0,0
Cosmopolit Zenit – schița apartament cu 2 camere apartament camere de la 97.27m2 - Korter.ro,Cosmopolit Zenit,"str.Carpaților, 15-17, Brașov(Bloc B)",144817,1489,2,97.272,ETAJ CONTRACTAT30,0,0
Cosmopolit Zenit – schița apartament cu 2 camere apartament camere de la 98.37m2 - Korter.ro,Cosmopolit Zenit,"str.Carpaților, 15-17, Brașov(Bloc A)",163909,1666,2,98.372,ETAJ CONTRACTAT30,0,0
Noua Residence 2 – schița apartament cu 2 camere apartament camere de la 51.26m2 - Korter.ro,Noua Residence 2,"str.Calea București, 254, zona Dârste-Noua, Brașov(T1)",100272,1956,2,51.262,0,0,0
Uno Brașov – schița apartament cu 3 camere apartament camere de la 85.9m2 - Korter.ro,Uno Brașov,"str.Piatra Arsă, 1, Brașov(Bloc 5)",132480,1542,3,85.92,0,0,0
Victory by Casa Nobel – schița apartament cu 3 camere apartament camere de la 76.29m2 - Korter.ro,Victory by Casa Nobel,"str.Nicolae Labiș, 33, Brașov(V1)",122000,1599,3,76.292,0,0,0
Noua Residence 2 – schița apartament cu 2 camere apartament camere de la 51.26m2 - Korter.ro,Noua Residence 2,"str.Calea București, 254, zona Dârste-Noua, Brașov(T1)",101265,1976,2,51.262,0,0,0
Mosaic Residence – schița apartament cu 3 camere apartament camere de la 72.1m2 - Korter.ro,Mosaic Residence,"str.Nicolae Labiș, 62, Brașov(Bloc 4)",113443,1573,3,72.12,0,0,0
Noua Residence 2 – schița apartament cu 2 camere apartament camere de la 53.74m2 - Korter.ro,Noua Residence 2,"str.Calea București, 254, zona Dârste-Noua, Brașov(T1)",106327,1979,2,53.742,0,0,0
Mosaic Residence – schița apartament cu 3 camere apartament camere de la 72.1m2 - Korter.ro,Mosaic Residence,"str.Nicolae Labiș, 62, Brașov(Bloc 4)",113143,1569,3,72.12,0,0,0
Cosmopolit Zenit – schița apartament cu 3 camere apartament camere de la 123.63m2 - Korter.ro,Cosmopolit Zenit,"str.Carpaților, 15-17, Brașov(Bloc B)",199384,1613,3,123.632,ETAJ CONTRACTAT30,0,0
Mosaic Residence – schița apartament cu 3 camere apartament camere de la 75.0m2 - Korter.ro,Mosaic Residence,"str.Nicolae Labiș, 62, Brașov(Bloc 7)",113810,1517,3,752,0,0,0
Mosaic Residence – schița apartament cu 3 camere apartament camere de la 73.0m2 - Korter.ro,Mosaic Residence,"str.Nicolae Labiș, 62, Brașov(Bloc 7)",113810,1559,3,732,0,0,0
Noua Residence 2 – schița apartament cu 2 camere apartament camere de la 53.69m2 - Korter.ro,Noua Residence 2,"str.Calea București, 254, zona Dârste-Noua, Brașov(T1)",106232,1979,2,53.692,0,0,0
Cosmopolit Zenit – schița apartament cu 3 camere apartament camere de la 128.85m2 - Korter.ro,Cosmopolit Zenit,"str.Carpaților, 15-17, Brașov(Bloc B)",253660,1969,3,128.852,ETAJ CONTRACTAT30,0,0
Uno Brașov – schița apartament cu 3 camere apartament camere de la 113.7m2 - Korter.ro,Uno Brașov,"str.Piatra Arsă, 1, Brașov(Bloc 5)",145466,1279,3,113.72,0,0,0
Cosmopolit Zenit – schița apartament cu 3 camere apartament camere de la 117.86m2 - Korter.ro,Cosmopolit Zenit,"str.Carpaților, 15-17, Brașov(Bloc C)",181458,1540,3,117.862,ETAJ CONTRACTAT30,0,0
Uno Brașov – schița apartament cu 3 camere apartament camere de la 113.7m2 - Korter.ro,Uno Brașov,"str.Piatra Arsă, 1, Brașov(Bloc 5)",145466,1279,3,113.72,0,0,0
Cosmopolit Zenit – schița apartament cu 2 camere apartament camere de la 98.36m2 - Korter.ro,Cosmopolit Zenit,"str.Carpaților, 15-17, Brașov(Bloc C)",157973,1606,2,98.362,ETAJ CONTRACTAT30,0,0
Green Residence – schița apartament cu 2 camere apartament camere de la 55.46m2 - Korter.ro,Green Residence,"str.Drumul cu Plopi, 114-116, zona Sânpetru, Brașov(Vila 48)",0,0,2,55.462,0,0,0
Cosmopolit Zenit – schița apartament cu 3 camere apartament camere de la 121.06m2 - Korter.ro,Cosmopolit Zenit,"str.Carpaților, 15-17, Brașov(Bloc A)",186993,1545,3,121.062,ETAJ CONTRACTAT30,0,0
Vivamus Park Residence – schița apartament cu 4 camere apartament camere de la 123.33m2 - Korter.ro,Vivamus Park Residence,"str.Orizontului, 2, Brașov(Bloc 6)",166200,1348,4,123.332,0,0,0
Noua Residence 2 – schița apartament cu 2 camere apartament camere de la 51.26m2 - Korter.ro,Noua Residence 2,"str.Calea București, 254, zona Dârste-Noua, Brașov(T1)",101265,1976,2,51.262,0,0,0
Cosmopolit Zenit – schița apartament cu 2 camere apartament camere de la 98.37m2 - Korter.ro,Cosmopolit Zenit,"str.Carpaților, 15-17, Brașov(Bloc A)",165379,1681,2,98.372,ETAJ CONTRACTAT30,0,0
Victory by Casa Nobel – schița apartament cu 3 camere apartament camere de la 72.52m2 - Korter.ro,Victory by Casa Nobel,"str.Nicolae Labiș, 33, Brașov(V1)",122000,1682,3,72.522,0,0,0
Uno Brașov – schița apartament cu 2 camere apartament camere de la 64.9m2 - Korter.ro,Uno Brașov,"str.Piatra Arsă, 1, Brașov(Bloc 6)",102382,1578,2,64.92,0,0,0
Cosmopolit Zenit – schița apartament cu 4 camere apartament camere de la 180.9m2 - Korter.ro,Cosmopolit Zenit,"str.Carpaților, 15-17, Brașov(Bloc A)",283706,1568,4,180.92,ETAJ CONTRACTAT30,0,0
Uno Brașov – schița apartament cu 3 camere apartament camere de la 85.9m2 - Korter.ro,Uno Brașov,"str.Piatra Arsă, 1, Brașov(Bloc 5)",132480,1542,3,85.92,0,0,0
Noua Residence 2 – schița apartament cu 2 camere apartament camere de la 53.81m2 - Korter.ro,Noua Residence 2,"str.Calea București, 254, zona Dârste-Noua, Brașov(T3)",106461,1978,2,53.812,0,0,0
Noua Residence 2 – schița apartament cu 2 camere apartament camere de la 56.35m2 - Korter.ro,Noua Residence 2,"str.Calea București, 254, zona Dârste-Noua, Brașov(T1)",109890,1950,2,56.352,0,0,0
Cosmopolit Zenit – schița apartament cu 3 camere apartament camere de la 123.63m2 - Korter.ro,Cosmopolit Zenit,"str.Carpaților, 15-17, Brașov(Bloc B)",200454,1621,3,123.632,ETAJ CONTRACTAT30,0,0
Mosaic Residence – schița apartament cu 3 camere apartament camere de la 73.0m2 - Korter.ro,Mosaic Residence,"str.Nicolae Labiș, 62, Brașov(Bloc 7)",115000,1575,3,732,0,0,0
Cosmopolit Zenit – schița apartament cu 3 camere apartament camere de la 123.63m2 - Korter.ro,Cosmopolit Zenit,"str.Carpaților, 15-17, Brașov(Bloc B)",201524,1630,3,123.632,ETAJ CONTRACTAT30,0,0
Noua Residence 2 – schița apartament cu 2 camere apartament camere de la 55.81m2 - Korter.ro,Noua Residence 2,"str.Calea București, 254, zona Dârste-Noua, Brașov(T3)",114604,2053,2,55.812,0,0,0
Cosmopolit Zenit – schița apartament cu 4 camere apartament camere de la 79.78m2 - Korter.ro,Cosmopolit Zenit,"str.Carpaților, 15-17, Brașov(Bloc C)",316537,3968,4,79.782,ETAJ CONTRACTAT30,0,0
Victory by Casa Nobel – schița apartament cu 3 camere apartament camere de la 76.29m2 - Korter.ro,Victory by Casa Nobel,"str.Nicolae Labiș, 33, Brașov(V1)",1166000,15284,3,76.292,0,0,0
Uno Brașov – schița apartament cu 3 camere apartament camere de la 113.7m2 - Korter.ro,Uno Brașov,"str.Piatra Arsă, 1, Brașov(Bloc 5)",145466,1279,3,113.72,0,0,0
Cosmopolit Zenit – schița apartament cu 3 camere apartament camere de la 121.06m2 - Korter.ro,Cosmopolit Zenit,"str.Carpaților, 15-17, Brașov(Bloc A)",190143,1571,3,121.062,ETAJ CONTRACTAT30,0,0
Noua Residence 2 – schița apartament cu 2 camere apartament camere de la 51.29m2 - Korter.ro,Noua Residence 2,"str.Calea București, 254, zona Dârste-Noua, Brașov(T1)",100329,1956,2,51.292,0,0,0
Uno Brașov – schița apartament cu 3 camere apartament camere de la 113.7m2 - Korter.ro,Uno Brașov,"str.Piatra Arsă, 1, Brașov(Bloc 5)",145466,1279,3,113.72,0,0,0
Cosmopolit Zenit – schița apartament cu 2 camere apartament camere de la 98.36m2 - Korter.ro,Cosmopolit Zenit,"str.Carpaților, 15-17, Brașov(Bloc C)",158708,1614,2,98.362,ETAJ CONTRACTAT30,0,0
Cosmopolit Zenit – schița apartament cu 2 camere apartament camere de la 98.37m2 - Korter.ro,Cosmopolit Zenit,"str.Carpaților, 15-17, Brașov(Bloc A)",166114,1689,2,98.372,ETAJ CONTRACTAT30,0,0
Noua Residence 2 – schița apartament cu 2 camere apartament camere de la 51.26m2 - Korter.ro,Noua Residence 2,"str.Calea București, 254, zona Dârste-Noua, Brașov(T1)",102786,2005,2,51.262,0,0,0
Vivamus Park Residence – schița apartament cu 3 camere apartament camere de la 98.0m2 - Korter.ro,Vivamus Park Residence,"str.Orizontului, 2, Brașov(Bloc 6)",120000,1224,3,982,0,0,0
Cosmopolit Zenit – schița apartament cu 3 camere apartament camere de la 166.92m2 - Korter.ro,Cosmopolit Zenit,"str.Carpaților, 15-17, Brașov(Bloc A)",321667,1927,3,166.922,ETAJ CONTRACTAT30,0,0
Cosmopolit Zenit – schița apartament cu 2 camere apartament camere de la 98.36m2 - Korter.ro,Cosmopolit Zenit,"str.Carpaților, 15-17, Brașov(Bloc C)",159443,1621,2,98.362,ETAJ CONTRACTAT30,0,0
Uno Brașov – schița apartament cu 3 camere apartament camere de la 85.9m2 - Korter.ro,Uno Brașov,"str.Piatra Arsă, 1, Brașov(Bloc 5)",132480,1542,3,85.92,0,0,0
Uno Brașov – schița apartament cu 3 camere apartament camere de la 85.9m2 - Korter.ro,Uno Brașov,"str.Piatra Arsă, 1, Brașov(Bloc 7)",132480,1542,3,85.92,0,0,0
Cosmopolit Zenit – schița apartament cu 3 camere apartament camere de la 123.63m2 - Korter.ro,Cosmopolit Zenit,"str.Carpaților, 15-17, Brașov(Bloc B)",202594,1639,3,123.632,ETAJ CONTRACTAT30,0,0
Cosmopolit Zenit – schița apartament cu 4 camere apartament camere de la 144.53m2 - Korter.ro,Cosmopolit Zenit,"str.Carpaților, 15-17, Brașov(Bloc B)",208027,1439,4,144.532,ETAJ CONTRACTAT30,0,0
Mosaic Residence – schița apartament cu 3 camere apartament camere de la 73.0m2 - Korter.ro,Mosaic Residence,"str.Nicolae Labiș, 62, Brașov(Bloc 7)",119500,1637,3,732,0,0,0
Cosmopolit Zenit – schița apartament cu 4 camere apartament camere de la 144.53m2 - Korter.ro,Cosmopolit Zenit,"str.Carpaților, 15-17, Brașov(Bloc B)",226583,1568,4,144.532,ETAJ CONTRACTAT30,0,0
Noua Residence 2 – schița apartament cu 2 camere apartament camere de la 55.93m2 - Korter.ro,Noua Residence 2,"str.Calea București, 254, zona Dârste-Noua, Brașov(T3)",114869,2054,2,55.932,0,0,0
Cosmopolit Zenit – schița apartament cu 2 camere apartament camere de la 199.18m2 - Korter.ro,Cosmopolit Zenit,"str.Carpaților, 15-17, Brașov(Bloc B)",359150,1803,2,199.182,ETAJ CONTRACTAT30,0,0
Cosmopolit Zenit – schița apartament cu 2 camere apartament camere de la 113.11m2 - Korter.ro,Cosmopolit Zenit,"str.Carpaților, 15-17, Brașov(Bloc B)",221844,1961,2,113.112,ETAJ CONTRACTAT30,0,0
Cosmopolit Zenit – schița apartament cu 3 camere apartament camere de la 121.06m2 - Korter.ro,Cosmopolit Zenit,"str.Carpaților, 15-17, Brașov(Bloc A)",193293,1597,3,121.062,ETAJ CONTRACTAT30,0,0
Cosmopolit Zenit – schița apartament cu 2 camere apartament camere de la 98.36m2 - Korter.ro,Cosmopolit Zenit,"str.Carpaților, 15-17, Brașov(Bloc C)",160178,1628,2,98.362,ETAJ CONTRACTAT30,0,0
Cosmopolit Zenit – schița apartament cu 3 camere apartament camere de la 123.63m2 - Korter.ro,Cosmopolit Zenit,"str.Carpaților, 15-17, Brașov(Bloc B)",194034,1569,3,123.632,ETAJ CONTRACTAT30,0,0
Uno Brașov – schița apartament cu 3 camere apartament camere de la 120.2m2 - Korter.ro,Uno Brașov,"str.Piatra Arsă, 1, Brașov(Bloc 7)",152955,1273,3,120.22,0,0,0
Cosmopolit Zenit – schița apartament cu 3 camere apartament camere de la 123.63m2 - Korter.ro,Cosmopolit Zenit,"str.Carpaților, 15-17, Brașov(Bloc B)",195104,1578,3,123.632,ETAJ CONTRACTAT30,0,0
Cosmopolit Mihai Viteazul – schița apartament cu 4 camere apartament camere de la 336.48m2 - Korter.ro,Cosmopolit Mihai Viteazul,"str.Mihai Viteazul, 1-3, Brașov(Scara B)",450000,1337,4,336.482,ETAJ CONTRACTAT30,0,0
Cosmopolit Zenit – schița apartament cu 2 camere apartament camere de la 98.37m2 - Korter.ro,Cosmopolit Zenit,"str.Carpaților, 15-17, Brașov(Bloc A)",167584,1704,2,98.372,ETAJ CONTRACTAT30,0,0
Mosaic Residence – schița apartament cu 3 camere apartament camere de la 72.0m2 - Korter.ro,Mosaic Residence,"str.Nicolae Labiș, 62, Brașov(Bloc 3)",113143,1571,3,722,0,0,0
Cosmopolit Zenit – schița apartament cu 2 camere apartament camere de la 97.27m2 - Korter.ro,Cosmopolit Zenit,"str.Carpaților, 15-17, Brașov(Bloc B)",170984,1758,2,97.272,ETAJ CONTRACTAT30,0,0
Vivamus Park Residence – schița apartament cu 3 camere apartament camere de la 93.97m2 - Korter.ro,Vivamus Park Residence,"str.Orizontului, 2, Brașov(Bloc 6)",130500,1389,3,93.972,0,0,0
Cosmopolit Zenit – schița apartament cu 4 camere apartament camere de la 144.53m2 - Korter.ro,Cosmopolit Zenit,"str.Carpaților, 15-17, Brașov(Bloc B)",227867,1577,4,144.532,ETAJ CONTRACTAT30,0,0
Noua Residence 2 – schița apartament cu 4 camere apartament camere de la 131.68m2 - Korter.ro,Noua Residence 2,"str.Calea București, 254, zona Dârste-Noua, Brașov(T3)",333450,2532,4,131.682,0,0,0
Uno Brașov – schița apartament cu 3 camere apartament camere de la 85.9m2 - Korter.ro,Uno Brașov,"str.Piatra Arsă, 1, Brașov(Bloc 5)",132480,1542,3,85.92,0,0,0
Cosmopolit Zenit – schița apartament cu 3 camere apartament camere de la 161.04m2 - Korter.ro,Cosmopolit Zenit,"str.Carpaților, 15-17, Brașov(Bloc C)",228087,1416,3,161.042,ETAJ CONTRACTAT30,0,0
Cosmopolit Zenit – schița apartament cu 2 camere apartament camere de la 102.69m2 - Korter.ro,Cosmopolit Zenit,"str.Carpaților, 15-17, Brașov(Bloc A)",161704,1575,2,102.692,ETAJ CONTRACTAT30,0,0
Cosmopolit Zenit – schița apartament cu 4 camere apartament camere de la 241.12m2 - Korter.ro,Cosmopolit Zenit,"str.Carpaților, 15-17, Brașov(Bloc A)",480127,1991,4,241.122,ETAJ CONTRACTAT30,0,0
Cosmopolit Zenit – schița apartament cu 4 camere apartament camere de la 144.53m2 - Korter.ro,Cosmopolit Zenit,"str.Carpaților, 15-17, Brașov(Bloc B)",230435,1594,4,144.532,ETAJ CONTRACTAT30,0,0
Cosmopolit Zenit – schița apartament cu 4 camere apartament camere de la 23182.0m2 - Korter.ro,Cosmopolit Zenit,"str.Carpaților, 15-17, Brașov(Bloc B)",499892,22,4,1822,ETAJ CONTRACTAT30,0,0
Mosaic Residence – schița apartament cu 3 camere apartament camere de la 73.0m2 - Korter.ro,Mosaic Residence,"str.Nicolae Labiș, 62, Brașov(Bloc 7)",0,0,3,732,0,0,0
Noua Residence 2 – schița apartament cu 2 camere apartament camere de la 56.35m2 - Korter.ro,Noua Residence 2,"str.Calea București, 254, zona Dârste-Noua, Brașov(T1)",110978,1969,2,56.352,0,0,0
